image,split,ty,tx,luma_std,entropy,kept,luma_mean
164949203_K49275_F1A04-779_1_22.jpg,train,4,0,1.7,2.805,0,30.57
164949203_K49275_F1A04-779_1_22.jpg,train,4,1,1.32,2.431,0,32.05
164949203_K49275_F1A04-779_1_22.jpg,train,4,2,1.31,2.424,0,32.81
164949203_K49275_F1A04-779_1_22.jpg,train,4,3,4.5,2.801,0,34.31
164949203_K49275_F1A04-779_1_22.jpg,train,4,4,30.89,3.706,1,40.44
165227018_K51107_F1A04-889_1_22.jpg,train,0,0,2.83,3.522,0,36.27
165227018_K51107_F1A04-889_1_22.jpg,train,0,1,3.29,3.362,0,36.84
165227018_K51107_F1A04-889_1_22.jpg,train,0,2,3.83,3.783,0,38.19
165227018_K51107_F1A04-889_1_22.jpg,train,0,3,3.86,3.923,0,35.33
165227018_K51107_F1A04-889_1_22.jpg,train,0,4,2.59,3.284,0,30.96
165227018_K51107_F1A04-889_1_22.jpg,train,1,0,22.14,4.978,1,47.42
165227018_K51107_F1A04-889_1_22.jpg,train,1,1,18.55,4.602,1,43.01
165227018_K51107_F1A04-889_1_22.jpg,train,1,2,16.89,4.433,1,42.57
165227018_K51107_F1A04-889_1_22.jpg,train,1,3,3.31,3.647,0,38.97
165227018_K51107_F1A04-889_1_22.jpg,train,1,4,2.82,3.435,0,34.36
165227018_K51107_F1A04-889_1_22.jpg,train,2,0,25.07,5.339,1,48.52
165227018_K51107_F1A04-889_1_22.jpg,train,2,1,23.05,5.396,1,47.97
165227018_K51107_F1A04-889_1_22.jpg,train,2,2,28.92,5.629,1,53.12
165227018_K51107_F1A04-889_1_22.jpg,train,2,3,25.35,5.094,1,47.85
165227018_K51107_F1A04-889_1_22.jpg,train,2,4,7.28,3.978,0,35.8
165227018_K51107_F1A04-889_1_22.jpg,train,3,0,3.56,3.577,0,33.12
165227018_K51107_F1A04-889_1_22.jpg,train,3,1,4.03,3.663,0,33.84
165227018_K51107_F1A04-889_1_22.jpg,train,3,2,11.47,4.151,1,36.73
165227018_K51107_F1A04-889_1_22.jpg,train,3,3,24.69,4.903,1,44.39
165227018_K51107_F1A04-889_1_22.jpg,train,3,4,25.04,4.578,1,40.64
165227018_K51107_F1A04-889_1_22.jpg,train,4,0,1.66,2.77,0,30.19
165227018_K51107_F1A04-889_1_22.jpg,train,4,1,1.34,2.464,0,31.67
165227018_K51107_F1A04-889_1_22.jpg,train,4,2,1.34,2.458,0,32.35
165227018_K51107_F1A04-889_1_22.jpg,train,4,3,3.65,2.611,0,33.79
165227018_K51107_F1A04-889_1_22.jpg,train,4,4,19.39,3.355,1,36.15
183109954_K49422_F1A04-785_1_22.jpg,train,0,0,4.99,4.29,0,41.01
183109954_K49422_F1A04-785_1_22.jpg,train,0,1,4.2,4.035,0,42.62
183109954_K49422_F1A04-785_1_22.jpg,train,0,2,4.25,4.09,0,41.59
183109954_K49422_F1A04-785_1_22.jpg,train,0,3,3.54,3.771,0,36.15
183109954_K49422_F1A04-785_1_22.jpg,train,0,4,2.44,3.259,0,31.66
183109954_K49422_F1A04-785_1_22.jpg,train,1,0,21.84,4.899,1,54.6
183109954_K49422_F1A04-785_1_22.jpg,train,1,1,13.48,4.631,1,52.03
183109954_K49422_F1A04-785_1_22.jpg,train,1,2,5.38,4.403,0,50.36
183109954_K49422_F1A04-785_1_22.jpg,train,1,3,5.17,4.33,0,42.95
183109954_K49422_F1A04-785_1_22.jpg,train,1,4,3.78,3.75,0,35.59
183109954_K49422_F1A04-785_1_22.jpg,train,2,0,33.05,5.372,1,54.16
183109954_K49422_F1A04-785_1_22.jpg,train,2,1,34.08,5.375,1,54.76
183109954_K49422_F1A04-785_1_22.jpg,train,2,2,34.45,5.65,1,57.56
183109954_K49422_F1A04-785_1_22.jpg,train,2,3,25.56,5.177,1,49.68
183109954_K49422_F1A04-785_1_22.jpg,train,2,4,4.46,3.717,0,38.78
183109954_K49422_F1A04-785_1_22.jpg,train,3,0,5.75,3.932,0,35.9
183109954_K49422_F1A04-785_1_22.jpg,train,3,1,4.1,3.799,0,35.38
183109954_K49422_F1A04-785_1_22.jpg,train,3,2,14.86,4.141,1,38.21
183109954_K49422_F1A04-785_1_22.jpg,train,3,3,25.55,5.14,1,48.55
183109954_K49422_F1A04-785_1_22.jpg,train,3,4,26.75,4.292,1,44.71
183109954_K49422_F1A04-785_1_22.jpg,train,4,0,1.95,2.803,0,31.62
183109954_K49422_F1A04-785_1_22.jpg,train,4,1,1.33,2.45,0,32.34
183109954_K49422_F1A04-785_1_22.jpg,train,4,2,1.84,2.905,0,33.75
183109954_K49422_F1A04-785_1_22.jpg,train,4,3,5.11,3.457,0,38.32
183109954_K49422_F1A04-785_1_22.jpg,train,4,4,32.26,4.024,1,44.56
182848697_K47927_F1A04-707_1_22.jpg,train,0,0,5.56,4.43,0,41.96
182848697_K47927_F1A04-707_1_22.jpg,train,0,1,5.07,4.308,0,42.18
182848697_K47927_F1A04-707_1_22.jpg,train,0,2,4.3,4.032,0,41.4
182848697_K47927_F1A04-707_1_22.jpg,train,0,3,4.02,4.009,0,37.86
182848697_K47927_F1A04-707_1_22.jpg,train,0,4,3.36,3.687,0,32.88
182848697_K47927_F1A04-707_1_22.jpg,train,1,0,24.91,5.379,1,56.73
182848697_K47927_F1A04-707_1_22.jpg,train,1,1,23.65,5.106,1,54.61
182848697_K47927_F1A04-707_1_22.jpg,train,1,2,12.74,4.74,1,52.17
182848697_K47927_F1A04-707_1_22.jpg,train,1,3,6.38,4.647,0,47.91
182848697_K47927_F1A04-707_1_22.jpg,train,1,4,4.66,4.221,0,38.32
182848697_K47927_F1A04-707_1_22.jpg,train,2,0,28.1,5.396,1,52.53
182848697_K47927_F1A04-707_1_22.jpg,train,2,1,29.43,5.522,1,54.2
182848697_K47927_F1A04-707_1_22.jpg,train,2,2,32.95,5.794,1,60.58
182848697_K47927_F1A04-707_1_22.jpg,train,2,3,24.38,5.408,1,55.12
182848697_K47927_F1A04-707_1_22.jpg,train,2,4,7.35,4.339,0,39.89
182848697_K47927_F1A04-707_1_22.jpg,train,3,0,4.69,4.041,0,35.24
182848697_K47927_F1A04-707_1_22.jpg,train,3,1,4.83,4.056,0,35.88
182848697_K47927_F1A04-707_1_22.jpg,train,3,2,13.38,4.571,1,39.91
182848697_K47927_F1A04-707_1_22.jpg,train,3,3,23.46,5.255,1,47.35
182848697_K47927_F1A04-707_1_22.jpg,train,3,4,23.89,4.463,1,41.31
182848697_K47927_F1A04-707_1_22.jpg,train,4,0,1.68,2.781,0,30.29
182848697_K47927_F1A04-707_1_22.jpg,train,4,1,1.29,2.412,0,31.75
182848697_K47927_F1A04-707_1_22.jpg,train,4,2,1.35,2.468,0,32.62
182848697_K47927_F1A04-707_1_22.jpg,train,4,3,5.33,3.016,0,34.99
182848697_K47927_F1A04-707_1_22.jpg,train,4,4,30.74,3.772,1,40.87
164636110_K46146_F1A04-613_1_22.jpg,train,0,0,4.88,4.166,0,36.61
164636110_K46146_F1A04-613_1_22.jpg,train,0,1,4.57,4.052,0,36.68
164636110_K46146_F1A04-613_1_22.jpg,train,0,2,4.29,3.948,0,36.63
164636110_K46146_F1A04-613_1_22.jpg,train,0,3,3.56,3.525,0,33.57
164636110_K46146_F1A04-613_1_22.jpg,train,0,4,2.61,3.086,0,30.0
164636110_K46146_F1A04-613_1_22.jpg,train,1,0,9.67,4.475,1,47.77
164636110_K46146_F1A04-613_1_22.jpg,train,1,1,22.51,4.798,1,48.85
164636110_K46146_F1A04-613_1_22.jpg,train,1,2,23.04,4.4,1,46.78
164636110_K46146_F1A04-613_1_22.jpg,train,1,3,4.42,4.047,0,40.75
164636110_K46146_F1A04-613_1_22.jpg,train,1,4,3.77,3.766,0,33.88
164636110_K46146_F1A04-613_1_22.jpg,train,2,0,11.08,4.878,1,48.04
164636110_K46146_F1A04-613_1_22.jpg,train,2,1,29.89,5.549,1,52.88
164636110_K46146_F1A04-613_1_22.jpg,train,2,2,36.35,5.883,1,57.89
164636110_K46146_F1A04-613_1_22.jpg,train,2,3,27.33,5.44,1,51.72
164636110_K46146_F1A04-613_1_22.jpg,train,2,4,8.25,4.197,1,36.83
164636110_K46146_F1A04-613_1_22.jpg,train,3,0,3.3,3.461,0,32.93
164636110_K46146_F1A04-613_1_22.jpg,train,3,1,3.43,3.527,0,33.63
164636110_K46146_F1A04-613_1_22.jpg,train,3,2,4.64,3.944,0,35.84
164636110_K46146_F1A04-613_1_22.jpg,train,3,3,21.16,5.041,1,44.37
164636110_K46146_F1A04-613_1_22.jpg,train,3,4,24.33,4.71,1,41.57
164636110_K46146_F1A04-613_1_22.jpg,train,4,0,1.68,2.786,0,30.08
164636110_K46146_F1A04-613_1_22.jpg,train,4,1,1.32,2.435,0,31.57
164636110_K46146_F1A04-613_1_22.jpg,train,4,2,1.27,2.384,0,32.27
164636110_K46146_F1A04-613_1_22.jpg,train,4,3,2.12,2.47,0,33.2
164636110_K46146_F1A04-613_1_22.jpg,train,4,4,15.68,3.227,1,35.36
165349147_K53812_F1A04-1027_1_22.jpg,train,0,0,4.1,4.014,0,36.55
165349147_K53812_F1A04-1027_1_22.jpg,train,0,1,3.88,3.92,0,37.15
165349147_K53812_F1A04-1027_1_22.jpg,train,0,2,4.57,4.086,0,37.47
165349147_K53812_F1A04-1027_1_22.jpg,train,0,3,3.84,3.682,0,33.8
165349147_K53812_F1A04-1027_1_22.jpg,train,0,4,2.23,2.968,0,29.79
165349147_K53812_F1A04-1027_1_22.jpg,train,1,0,26.01,5.12,1,50.25
165349147_K53812_F1A04-1027_1_22.jpg,train,1,1,22.1,4.86,1,47.73
165349147_K53812_F1A04-1027_1_22.jpg,train,1,2,11.56,4.231,1,45.97
165349147_K53812_F1A04-1027_1_22.jpg,train,1,3,6.55,4.291,0,42.27
165349147_K53812_F1A04-1027_1_22.jpg,train,1,4,4.31,3.906,0,33.85
165349147_K53812_F1A04-1027_1_22.jpg,train,2,0,28.21,5.26,1,47.85
165349147_K53812_F1A04-1027_1_22.jpg,train,2,1,27.96,5.291,1,48.52
165349147_K53812_F1A04-1027_1_22.jpg,train,2,2,29.46,5.596,1,54.71
165349147_K53812_F1A04-1027_1_22.jpg,train,2,3,22.74,5.315,1,50.79
165349147_K53812_F1A04-1027_1_22.jpg,train,2,4,7.06,4.236,0,36.36
165349147_K53812_F1A04-1027_1_22.jpg,train,3,0,2.68,3.335,0,32.39
165349147_K53812_F1A04-1027_1_22.jpg,train,3,1,3.51,3.533,0,33.29
165349147_K53812_F1A04-1027_1_22.jpg,train,3,2,25.47,4.546,1,41.91
165349147_K53812_F1A04-1027_1_22.jpg,train,3,3,30.28,5.442,1,50.52
165349147_K53812_F1A04-1027_1_22.jpg,train,3,4,35.09,4.235,1,42.32
165349147_K53812_F1A04-1027_1_22.jpg,train,4,0,1.67,2.784,0,29.83
165349147_K53812_F1A04-1027_1_22.jpg,train,4,1,1.36,2.488,0,31.35
165349147_K53812_F1A04-1027_1_22.jpg,train,4,2,1.33,2.458,0,32.14
165349147_K53812_F1A04-1027_1_22.jpg,train,4,3,9.65,3.049,1,34.99
165349147_K53812_F1A04-1027_1_22.jpg,train,4,4,18.26,3.691,1,36.15
164856198_K48269_F1A04-723_1_22.jpg,train,0,0,5.96,4.537,0,42.62
164856198_K48269_F1A04-723_1_22.jpg,train,0,1,5.3,4.306,0,41.89
164856198_K48269_F1A04-723_1_22.jpg,train,0,2,4.8,4.099,0,40.37
164856198_K48269_F1A04-723_1_22.jpg,train,0,3,4.05,3.921,0,37.17
164856198_K48269_F1A04-723_1_22.jpg,train,0,4,2.68,3.395,0,32.29
164856198_K48269_F1A04-723_1_22.jpg,train,1,0,10.75,4.591,1,55.6
164856198_K48269_F1A04-723_1_22.jpg,train,1,1,14.74,4.954,1,53.33
164856198_K48269_F1A04-723_1_22.jpg,train,1,2,6.13,4.535,0,51.12
164856198_K48269_F1A04-723_1_22.jpg,train,1,3,6.54,4.644,0,47.37
164856198_K48269_F1A04-723_1_22.jpg,train,1,4,4.18,3.978,0,37.14
164856198_K48269_F1A04-723_1_22.jpg,train,2,0,11.6,4.976,1,50.87
164856198_K48269_F1A04-723_1_22.jpg,train,2,1,29.05,5.6,1,55.72
164856198_K48269_F1A04-723_1_22.jpg,train,2,2,31.72,5.925,1,61.02
164856198_K48269_F1A04-723_1_22.jpg,train,2,3,21.8,5.414,1,54.14
164856198_K48269_F1A04-723_1_22.jpg,train,2,4,4.82,4.108,0,38.81
164856198_K48269_F1A04-723_1_22.jpg,train,3,0,4.32,3.928,0,35.17
164856198_K48269_F1A04-723_1_22.jpg,train,3,1,14.68,4.367,1,38.1
164856198_K48269_F1A04-723_1_22.jpg,train,3,2,15.23,4.874,1,41.88
164856198_K48269_F1A04-723_1_22.jpg,train,3,3,21.32,5.266,1,47.15
164856198_K48269_F1A04-723_1_22.jpg,train,3,4,21.8,4.402,1,40.69
164856198_K48269_F1A04-723_1_22.jpg,train,4,0,1.65,2.755,0,30.61
164856198_K48269_F1A04-723_1_22.jpg,train,4,1,1.28,2.389,0,32.09
164856198_K48269_F1A04-723_1_22.jpg,train,4,2,4.79,3.079,0,34.15
164856198_K48269_F1A04-723_1_22.jpg,train,4,3,26.36,3.808,1,40.34
164856198_K48269_F1A04-723_1_22.jpg,train,4,4,26.88,3.663,1,39.88
165147563_K50289_F1A04-837_1_22.jpg,train,0,0,6.13,4.584,0,40.57
165147563_K50289_F1A04-837_1_22.jpg,train,0,1,5.34,4.361,0,41.74
165147563_K50289_F1A04-837_1_22.jpg,train,0,2,5.28,4.254,0,41.32
165147563_K50289_F1A04-837_1_22.jpg,train,0,3,3.91,3.874,0,36.97
165147563_K50289_F1A04-837_1_22.jpg,train,0,4,2.59,3.367,0,32.54
165147563_K50289_F1A04-837_1_22.jpg,train,1,0,8.46,4.869,1,54.31
165147563_K50289_F1A04-837_1_22.jpg,train,1,1,15.67,4.961,1,53.86
165147563_K50289_F1A04-837_1_22.jpg,train,1,2,5.74,4.347,0,52.09
165147563_K50289_F1A04-837_1_22.jpg,train,1,3,6.17,4.55,0,46.2
165147563_K50289_F1A04-837_1_22.jpg,train,1,4,4.28,4.091,0,37.69
165147563_K50289_F1A04-837_1_22.jpg,train,2,0,8.77,5.011,1,55.44
165147563_K50289_F1A04-837_1_22.jpg,train,2,1,24.53,5.481,1,57.29
165147563_K50289_F1A04-837_1_22.jpg,train,2,2,32.05,5.854,1,61.91
165147563_K50289_F1A04-837_1_22.jpg,train,2,3,25.02,5.389,1,54.9
165147563_K50289_F1A04-837_1_22.jpg,train,2,4,7.03,4.332,0,41.21
165147563_K50289_F1A04-837_1_22.jpg,train,3,0,7.08,4.439,0,37.59
165147563_K50289_F1A04-837_1_22.jpg,train,3,1,10.18,4.477,1,38.57
165147563_K50289_F1A04-837_1_22.jpg,train,3,2,11.71,4.91,1,42.26
165147563_K50289_F1A04-837_1_22.jpg,train,3,3,20.43,4.895,1,45.2
165147563_K50289_F1A04-837_1_22.jpg,train,3,4,10.56,4.345,1,38.69
165147563_K50289_F1A04-837_1_22.jpg,train,4,0,1.71,2.807,0,30.9
165147563_K50289_F1A04-837_1_22.jpg,train,4,1,1.29,2.41,0,32.25
165147563_K50289_F1A04-837_1_22.jpg,train,4,2,1.52,2.621,0,33.3
165147563_K50289_F1A04-837_1_22.jpg,train,4,3,2.33,2.822,0,34.95
165147563_K50289_F1A04-837_1_22.jpg,train,4,4,4.18,3.197,0,34.92
164714326_K47581_F1A04-687_1_22.jpg,train,0,0,6.49,4.658,0,43.54
164714326_K47581_F1A04-687_1_22.jpg,train,0,1,5.64,4.455,0,42.7
164714326_K47581_F1A04-687_1_22.jpg,train,0,2,4.78,4.186,0,42.95
164714326_K47581_F1A04-687_1_22.jpg,train,0,3,4.66,4.174,0,38.42
164714326_K47581_F1A04-687_1_22.jpg,train,0,4,3.06,3.58,0,32.69
164714326_K47581_F1A04-687_1_22.jpg,train,1,0,9.7,4.449,1,55.53
164714326_K47581_F1A04-687_1_22.jpg,train,1,1,25.22,5.166,1,57.0
164714326_K47581_F1A04-687_1_22.jpg,train,1,2,25.7,4.963,1,55.59
164714326_K47581_F1A04-687_1_22.jpg,train,1,3,9.27,4.552,1,47.97
164714326_K47581_F1A04-687_1_22.jpg,train,1,4,4.28,4.061,0,38.13
164714326_K47581_F1A04-687_1_22.jpg,train,2,0,11.1,4.936,1,50.11
164714326_K47581_F1A04-687_1_22.jpg,train,2,1,29.15,5.578,1,55.87
164714326_K47581_F1A04-687_1_22.jpg,train,2,2,35.79,6.004,1,61.93
164714326_K47581_F1A04-687_1_22.jpg,train,2,3,23.46,5.601,1,55.49
164714326_K47581_F1A04-687_1_22.jpg,train,2,4,9.61,4.666,1,40.16
164714326_K47581_F1A04-687_1_22.jpg,train,3,0,4.12,3.86,0,34.26
164714326_K47581_F1A04-687_1_22.jpg,train,3,1,4.48,3.929,0,35.09
164714326_K47581_F1A04-687_1_22.jpg,train,3,2,6.14,4.351,0,37.81
164714326_K47581_F1A04-687_1_22.jpg,train,3,3,17.33,4.972,1,43.97
164714326_K47581_F1A04-687_1_22.jpg,train,3,4,15.54,4.608,1,40.58
164714326_K47581_F1A04-687_1_22.jpg,train,4,0,1.66,2.765,0,30.01
164714326_K47581_F1A04-687_1_22.jpg,train,4,1,1.27,2.385,0,31.52
164714326_K47581_F1A04-687_1_22.jpg,train,4,2,1.33,2.451,0,32.4
164714326_K47581_F1A04-687_1_22.jpg,train,4,3,1.31,2.425,0,33.52
164714326_K47581_F1A04-687_1_22.jpg,train,4,4,4.52,2.961,0,34.06
164917046_K48643_F1A04-743_1_22.jpg,train,0,0,4.68,4.161,0,36.89
164917046_K48643_F1A04-743_1_22.jpg,train,0,1,3.61,3.823,0,36.85
164917046_K48643_F1A04-743_1_22.jpg,train,0,2,3.37,3.697,0,36.99
164917046_K48643_F1A04-743_1_22.jpg,train,0,3,3.25,3.667,0,33.75
164917046_K48643_F1A04-743_1_22.jpg,train,0,4,1.96,2.876,0,29.7
164917046_K48643_F1A04-743_1_22.jpg,train,1,0,10.6,4.393,1,46.78
164917046_K48643_F1A04-743_1_22.jpg,train,1,1,23.3,4.904,1,48.53
164917046_K48643_F1A04-743_1_22.jpg,train,1,2,15.24,4.361,1,44.9
164917046_K48643_F1A04-743_1_22.jpg,train,1,3,3.94,3.908,0,39.79
164917046_K48643_F1A04-743_1_22.jpg,train,1,4,2.88,3.522,0,33.44
164917046_K48643_F1A04-743_1_22.jpg,train,2,0,11.04,4.446,1,42.93
164917046_K48643_F1A04-743_1_22.jpg,train,2,1,31.34,5.39,1,51.6
164917046_K48643_F1A04-743_1_22.jpg,train,2,2,37.27,5.775,1,58.3
164917046_K48643_F1A04-743_1_22.jpg,train,2,3,26.71,5.135,1,49.76
164917046_K48643_F1A04-743_1_22.jpg,train,2,4,7.56,4.048,0,36.55
164917046_K48643_F1A04-743_1_22.jpg,train,3,0,4.1,3.46,0,33.08
164917046_K48643_F1A04-743_1_22.jpg,train,3,1,4.59,3.528,0,33.65
164917046_K48643_F1A04-743_1_22.jpg,train,3,2,5.85,3.934,0,35.72
164917046_K48643_F1A04-743_1_22.jpg,train,3,3,21.84,5.012,1,44.43
164917046_K48643_F1A04-743_1_22.jpg,train,3,4,23.8,4.632,1,40.88
164917046_K48643_F1A04-743_1_22.jpg,train,4,0,1.65,2.77,0,30.31
164917046_K48643_F1A04-743_1_22.jpg,train,4,1,1.4,2.503,0,31.81
164917046_K48643_F1A04-743_1_22.jpg,train,4,2,1.36,2.45,0,32.5
164917046_K48643_F1A04-743_1_22.jpg,train,4,3,3.98,2.664,0,33.8
164917046_K48643_F1A04-743_1_22.jpg,train,4,4,29.11,3.734,1,39.81
165151900_K50380_F1A04-843_1_22.jpg,train,0,0,9.2,5.182,1,51.75
165151900_K50380_F1A04-843_1_22.jpg,train,0,1,7.3,4.797,0,51.51
165151900_K50380_F1A04-843_1_22.jpg,train,0,2,6.62,4.638,0,51.32
165151900_K50380_F1A04-843_1_22.jpg,train,0,3,6.39,4.632,0,45.34
165151900_K50380_F1A04-843_1_22.jpg,train,0,4,4.43,4.099,0,37.6
165151900_K50380_F1A04-843_1_22.jpg,train,1,0,10.7,5.206,1,69.11
165151900_K50380_F1A04-843_1_22.jpg,train,1,1,13.71,5.174,1,64.88
165151900_K50380_F1A04-843_1_22.jpg,train,1,2,9.11,5.08,1,66.64
165151900_K50380_F1A04-843_1_22.jpg,train,1,3,9.45,5.175,1,59.8
165151900_K50380_F1A04-843_1_22.jpg,train,1,4,6.08,4.538,0,44.91
165151900_K50380_F1A04-843_1_22.jpg,train,2,0,11.31,5.389,1,65.21
165151900_K50380_F1A04-843_1_22.jpg,train,2,1,23.45,5.785,1,64.17
165151900_K50380_F1A04-843_1_22.jpg,train,2,2,29.03,6.226,1,69.31
165151900_K50380_F1A04-843_1_22.jpg,train,2,3,22.12,5.767,1,63.6
165151900_K50380_F1A04-843_1_22.jpg,train,2,4,7.43,4.794,0,45.48
165151900_K50380_F1A04-843_1_22.jpg,train,3,0,8.13,4.71,1,40.55
165151900_K50380_F1A04-843_1_22.jpg,train,3,1,10.1,4.724,1,41.33
165151900_K50380_F1A04-843_1_22.jpg,train,3,2,11.59,5.011,1,44.79
165151900_K50380_F1A04-843_1_22.jpg,train,3,3,20.92,5.136,1,48.66
165151900_K50380_F1A04-843_1_22.jpg,train,3,4,10.49,4.488,1,40.46
165151900_K50380_F1A04-843_1_22.jpg,train,4,0,1.79,2.88,0,31.32
165151900_K50380_F1A04-843_1_22.jpg,train,4,1,1.35,2.457,0,32.66
165151900_K50380_F1A04-843_1_22.jpg,train,4,2,1.74,2.784,0,34.02
165151900_K50380_F1A04-843_1_22.jpg,train,4,3,2.74,3.057,0,36.22
165151900_K50380_F1A04-843_1_22.jpg,train,4,4,4.58,3.316,0,36.2
165320340_K52786_F1A04-977_1_22.jpg,train,0,0,4.24,4.048,0,37.02
165320340_K52786_F1A04-977_1_22.jpg,train,0,1,3.78,3.851,0,36.79
165320340_K52786_F1A04-977_1_22.jpg,train,0,2,3.54,3.726,0,36.76
165320340_K52786_F1A04-977_1_22.jpg,train,0,3,3.58,3.792,0,34.55
165320340_K52786_F1A04-977_1_22.jpg,train,0,4,2.52,3.194,0,30.39
165320340_K52786_F1A04-977_1_22.jpg,train,1,0,9.74,4.891,1,49.73
165320340_K52786_F1A04-977_1_22.jpg,train,1,1,16.89,5.04,1,48.07
165320340_K52786_F1A04-977_1_22.jpg,train,1,2,14.34,4.447,1,46.25
165320340_K52786_F1A04-977_1_22.jpg,train,1,3,5.12,4.321,0,42.17
165320340_K52786_F1A04-977_1_22.jpg,train,1,4,3.78,3.786,0,34.2
165320340_K52786_F1A04-977_1_22.jpg,train,2,0,9.69,4.99,1,50.4
165320340_K52786_F1A04-977_1_22.jpg,train,2,1,22.62,5.533,1,52.54
165320340_K52786_F1A04-977_1_22.jpg,train,2,2,30.21,5.927,1,58.96
165320340_K52786_F1A04-977_1_22.jpg,train,2,3,25.27,5.326,1,51.5
165320340_K52786_F1A04-977_1_22.jpg,train,2,4,6.39,4.129,0,36.92
165320340_K52786_F1A04-977_1_22.jpg,train,3,0,4.59,3.969,0,34.48
165320340_K52786_F1A04-977_1_22.jpg,train,3,1,4.73,3.96,0,35.0
165320340_K52786_F1A04-977_1_22.jpg,train,3,2,6.24,4.298,0,37.43
165320340_K52786_F1A04-977_1_22.jpg,train,3,3,19.79,5.037,1,44.69
165320340_K52786_F1A04-977_1_22.jpg,train,3,4,22.34,4.646,1,40.85
165320340_K52786_F1A04-977_1_22.jpg,train,4,0,1.65,2.762,0,30.12
165320340_K52786_F1A04-977_1_22.jpg,train,4,1,1.35,2.46,0,31.6
165320340_K52786_F1A04-977_1_22.jpg,train,4,2,1.4,2.515,0,32.45
165320340_K52786_F1A04-977_1_22.jpg,train,4,3,3.31,2.665,0,34.04
165320340_K52786_F1A04-977_1_22.jpg,train,4,4,20.56,3.532,1,37.3
165324684_K52931_F1A04-983_1_22.jpg,train,0,0,3.75,3.897,0,35.82
165324684_K52931_F1A04-983_1_22.jpg,train,0,1,3.27,3.641,0,35.72
165324684_K52931_F1A04-983_1_22.jpg,train,0,2,2.42,3.252,0,35.46
165324684_K52931_F1A04-983_1_22.jpg,train,0,3,3.01,3.577,0,33.5
165324684_K52931_F1A04-983_1_22.jpg,train,0,4,2.15,3.055,0,29.85
165324684_K52931_F1A04-983_1_22.jpg,train,1,0,9.26,4.145,1,45.54
165324684_K52931_F1A04-983_1_22.jpg,train,1,1,21.57,4.673,1,46.21
165324684_K52931_F1A04-983_1_22.jpg,train,1,2,15.5,4.369,1,42.9
165324684_K52931_F1A04-983_1_22.jpg,train,1,3,4.88,4.023,0,39.54
165324684_K52931_F1A04-983_1_22.jpg,train,1,4,2.88,3.441,0,33.18
165324684_K52931_F1A04-983_1_22.jpg,train,2,0,10.33,4.578,1,43.34
165324684_K52931_F1A04-983_1_22.jpg,train,2,1,26.18,5.241,1,48.32
165324684_K52931_F1A04-983_1_22.jpg,train,2,2,32.99,5.724,1,55.07
165324684_K52931_F1A04-983_1_22.jpg,train,2,3,22.31,5.102,1,47.82
165324684_K52931_F1A04-983_1_22.jpg,train,2,4,6.43,3.945,0,35.56
165324684_K52931_F1A04-983_1_22.jpg,train,3,0,2.88,3.395,0,32.36
165324684_K52931_F1A04-983_1_22.jpg,train,3,1,3.27,3.491,0,33.02
165324684_K52931_F1A04-983_1_22.jpg,train,3,2,5.66,3.804,0,34.9
165324684_K52931_F1A04-983_1_22.jpg,train,3,3,19.53,4.882,1,42.75
165324684_K52931_F1A04-983_1_22.jpg,train,3,4,29.91,4.509,1,41.74
165324684_K52931_F1A04-983_1_22.jpg,train,4,0,1.66,2.776,0,29.79
165324684_K52931_F1A04-983_1_22.jpg,train,4,1,1.38,2.51,0,31.28
165324684_K52931_F1A04-983_1_22.jpg,train,4,2,1.32,2.446,0,31.98
165324684_K52931_F1A04-983_1_22.jpg,train,4,3,3.54,2.643,0,33.25
165324684_K52931_F1A04-983_1_22.jpg,train,4,4,32.63,3.644,1,40.08
183411111_K54119_F1A04-1043a_1_22.jpg,train,0,0,8.75,4.873,1,38.81
183411111_K54119_F1A04-1043a_1_22.jpg,train,0,1,4.54,4.156,0,39.18
183411111_K54119_F1A04-1043a_1_22.jpg,train,0,2,3.89,3.936,0,39.09
183411111_K54119_F1A04-1043a_1_22.jpg,train,0,3,4.02,3.992,0,36.07
183411111_K54119_F1A04-1043a_1_22.jpg,train,0,4,2.9,3.465,0,31.3
183411111_K54119_F1A04-1043a_1_22.jpg,train,1,0,5.86,4.301,0,47.9
183411111_K54119_F1A04-1043a_1_22.jpg,train,1,1,16.7,4.573,1,47.93
183411111_K54119_F1A04-1043a_1_22.jpg,train,1,2,5.93,4.25,0,46.93
183411111_K54119_F1A04-1043a_1_22.jpg,train,1,3,4.28,4.09,0,44.19
183411111_K54119_F1A04-1043a_1_22.jpg,train,1,4,4.2,4.016,0,36.92
183411111_K54119_F1A04-1043a_1_22.jpg,train,2,0,15.26,5.108,1,47.61
183411111_K54119_F1A04-1043a_1_22.jpg,train,2,1,28.08,5.366,1,52.12
183411111_K54119_F1A04-1043a_1_22.jpg,train,2,2,34.64,5.742,1,59.33
183411111_K54119_F1A04-1043a_1_22.jpg,train,2,3,26.73,5.316,1,53.14
183411111_K54119_F1A04-1043a_1_22.jpg,train,2,4,8.42,4.393,1,39.3
183411111_K54119_F1A04-1043a_1_22.jpg,train,3,0,4.57,3.94,0,34.66
183411111_K54119_F1A04-1043a_1_22.jpg,train,3,1,4.95,4.014,0,35.46
183411111_K54119_F1A04-1043a_1_22.jpg,train,3,2,5.79,4.298,0,37.78
